tweet,timestamp,bp_label
 has really been a life saver for me. During recovery from recent suicide attempts I’ve struggled to switch off but for an hour each week I was able to forget the shit going on in my head &amp; unwind. So thank you     💙,2021-03-14 23:01:42+00:00,False
 Still really struggling. My anxiety has been awful this last week. 😔,2021-03-13 00:11:42+00:00,True
Why is nothing ever straight forward? I can’t catch a break these days. 😔,2021-03-12 23:57:02+00:00,False
 I could really do with a hug after this week. I’ve been homeless for months and I thought I finally had a permanent housing situation sorted but I found out that it has fallen through. I’m so fed up. 😔,2021-03-12 23:56:16+00:00,False
" this has been my life for the last week. every time I close my eyes to sleep, my brain decides I must be dying and freaks out. it sucks. I haven’t slept in over 2 days because of it 😔",2021-03-11 00:34:58+00:00,False
 Still really panicky,2021-03-10 01:01:05+00:00,False
"I’m currently having a really horrible panic attack and am feeling very alone and scared. Any words of love, encouragement, hope would be greatly appreciated. 💙",2021-03-09 23:23:52+00:00,False
Sharing the book that has saved my life on so many occasions to mark #WorldBookDay2021 💙 This book found me when I needed it most and I still come back to it again and again. Thank you  https://t.co/5MHKm5pf2Y,2021-03-04 22:55:56+00:00,False
" something that would make it better is if i could get some more feminine clothes because I am living with so few outfits and they all make my dysphoria really bad, it’s been awful today 😔",2021-03-03 00:41:22+00:00,False
 I’m ok 💙,2021-03-03 00:18:37+00:00,False
 a good moment for me was the fact that I might have finally found somewhere to live after being homeless for months! really hoping it actually works out,2021-03-03 00:18:12+00:00,False
 Thank you. I think I’m going to head to a&amp;e. I hate wasting their time but it’s the best option to keep me safe.,2021-01-25 23:51:16+00:00,False
I feel like absolute shit tonight,2021-01-25 23:35:49+00:00,False
 1/10. i’m recovering from an overdose and contemplating another one. mental illness is a bitch.,2021-01-25 23:34:39+00:00,True
 I want to live as female but it’s hard when my features are very obviously male.,2021-01-02 01:23:47+00:00,False
 I’m living in a shelter. I’ve got my ID which has my birth name on it which I had to show to be able to stay here. So that’s what I’m registered under.,2021-01-02 01:23:07+00:00,False
"I’m feeling really low tonight. I’ve been continually misgendered today and repeatedly called by my dead name. I just want to scream at the top of my lungs MY NAME IS SOPHIE AND I AM FEMALE!!!! I just want to hear people call me Sophie, is that so hard??",2021-01-02 00:53:01+00:00,False
 Barely anyone who I know in real life refers to me as Sophie or with she/her pronouns despite me making it very clear that that’s my preference. They take one look at me and immediately refer to me as he/him and it crushes me. I wish they would realise how damaging it is.,2021-01-01 23:50:22+00:00,False
  Spending new year alone for another year after being kicked out by my parents for coming out as transgender this time 2 years ago. I’ll be listening tonight to bring in the new year and feel less alone. Thank you and happy new year 💙,2020-12-31 23:06:19+00:00,False
  Not really. I have contacts for them but it’s difficult with covid. Most things are done over video or calls which I find really difficult because of my dysphoria around my voice.,2020-12-29 00:07:17+00:00,False
 I desperately need to speak to some other trans/non binary individuals for some advice. Could you please share this cry for help in the hopes I can reach someone who can help me? 😭,2020-12-28 00:28:00+00:00,False
"Found out that my grandmother passed away a few months ago and no one even bothered to contact me to let me know. My family have completely shut me out. Blocked me from all sides. Despite everything they’ve done to me and all the damage they’ve caused, I’m absolutely heartbroken.",2020-12-27 22:33:38+00:00,False
"#JoinIn the longer the day goes on, the worse I feel. I had to get away from everyone but now I’m cold and sad and don’t want to go back. Pretending to be happy is so hard. I wish things were different and I still had a family who loved me.",2020-12-25 22:25:02+00:00,False
Just had a really triggering conversation with someone online and am feeling incredibly fragile now which is a stark reminder to look after yourself as well as looking after other people. #JoinIn,2020-12-25 15:10:31+00:00,False
 I’m doing ok. I’m currently homeless and living in a shelter so life is tough but I’m lucky to be surrounded by a great community of people online who keep me going. 💙 #JoinIn,2020-12-25 13:29:46+00:00,False
 Thank you for doing this. It saved my life a few years ago. I’m alone again this year but I’m hoping to repay the favour and help someone else’s if they need it. 💙 #JoinIn,2020-12-25 12:19:19+00:00,False
Christmas holds many painful memories. It’s a reminder of what I’ve lost and how alone I am. How unwanted I am. But I’m thankful for the company on here. #JoinIn,2020-12-25 12:13:49+00:00,False
2 years ago #JoinIn saved my life. I hope it does the same for someone else today. 💙,2020-12-25 11:50:26+00:00,False
Christmas is an extremely hard time for me. It marks the anniversary of me coming out as trans to my family and then getting kicked out. I’m going to need all the love and support I can get tomorrow. 💙💙,2020-12-24 23:21:43+00:00,False
 Christmas time is always a struggle but I’m ok. Sending love 💙,2020-12-24 23:05:50+00:00,False
 I’m fine 💙,2020-12-09 22:13:29+00:00,False
i am sad and suicidal and a bit drunk and i can confirm that it is not a good combination of things to be,2020-11-20 22:58:51+00:00,False
"  Thank you so much for this, Carrie. Mermaids have saved my life on more than one occasion. The work they do is invaluable. I’ve lost the support of my birth family but have gained the support of a whole new one through Mermaids. 💙",2020-11-08 12:32:07+00:00,False
I can’t go into detail but I really need some love and positivity. Please.,2020-10-03 19:19:23+00:00,False
" I did start to question my identity but I’ve realised that for every person who tries to deny my existence &amp; my identity, there are hundreds of people right there to build me back up with love &amp; support. 
I am a beautiful, strong woman and nothing or no one will ever change that.",2020-06-11 12:54:30+00:00,False
 It has upset me beyond measure. I am a woman and nothing she says will change that but I also can’t help being incredibly hurt when my identity is questioned by someone who I once idolised. 😔,2020-06-10 18:54:10+00:00,False
I’ve heard that JKR has posted a statement and all I’m asking is that people don’t share it (or share it with obvious trigger warnings at the least). I’m currently struggling a lot and feeling very suicidal and I don’t need to hear any more hurtful words from her.,2020-06-10 18:25:58+00:00,False
" I really appreciate this, Alex 💙 As a trans woman who once idolised her, I am really struggling with how hateful and disrespectful she is. I am a woman and nothing she says or does will change that.",2020-06-10 18:15:43+00:00,False
" I’ve already been disowned and abused by my family, friends, community. Being shot down and disrespected by the person who wrote the series that got me through my childhood is the absolute last thing I needed today. She seriously has no idea the impact her words will have.",2020-06-07 14:46:13+00:00,False
"A friend let me use their Netflix to watch ’s special. This album was my lifeline during dark days and i am so thankful that, even if i couldn’t see it live, i get to experience the concert of the album that saved me. Thank you isn’t enough 💙 #SingToMeInstead https://t.co/jA0gIU0SSd",2020-05-21 15:32:17+00:00,False
" I prefer Sophie, thank you. In person everyone still calls me by my birth name.",2020-05-16 20:06:00+00:00,False
One of my favourite things about posting on here is people replying calling me Sophie because no one in real life calls me that anymore,2020-05-15 23:23:21+00:00,False
Loneliness has always been an issue for me. I cause it myself by continually pushing people away even though I know I need them. I’ve lost almost everyone who looked out for me and I am lonely and sad. I know I need to fix myself and apologise but I can’t seem to do that.,2020-05-15 21:00:12+00:00,False
Mental illness doesn’t stop during a pandemic. But the support options do. The last few weeks have been some of the worst of my life and there’s so little anyone can do to help. I’m feeling so hopeless.,2020-05-09 15:57:21+00:00,True
 thank you 💙 i really need all the love I can get right now,2020-04-25 16:07:11+00:00,False
 My body is the part of me I hate the most. It doesn’t fit with who I am and I can’t begin to describe the pain that causes. But I am longing for the day when I stand in front of a mirror and see me looking back. I’m fighting for that moment.,2020-04-25 15:59:53+00:00,False
 I really really needed this tonight,2020-04-24 20:56:34+00:00,False
" Wow. As an aspiring actress and a trans woman, this makes me feel so many things. Thank you for this. 💙",2020-04-05 20:00:48+00:00,False
 💙💙,2020-03-31 11:55:40+00:00,False
 This means so much coming from someone I look up to. I really hope I can see you in DEH one day 💙,2020-03-31 11:52:09+00:00,False
Happy #TransDayOfVisibility 💙 I’m still working on being able to fully celebrate who I am but I’m so thankful for all of the people who are helping and supporting me along the way.,2020-03-31 11:44:06+00:00,False
"Everything has gotten to me today. I’ve barely got any food, I’m so anxious about getting sick, the fact that it’s Mother’s Day... I had one bottle of wine and I’m annoyed with myself for that but also proud that I stopped myself before it got out of hand. No more.",2020-03-22 23:33:12+00:00,False
All of the cheap food that I need to survive is gone from the shelves because selfish people are stockpiling food they don’t need. I lost faith in humanity a long time ago but this has just proven I was right.,2020-03-21 20:53:16+00:00,False
People unfollow me all the time but some hurt a lot more than others 😔,2020-03-09 20:02:56+00:00,False
It really hurts knowing that I’ve done something to make someone who I really love hate me 💔,2020-03-09 19:22:38+00:00,False
Every time I hear about another cisgender actor/actress getting cast as a transgender character my dreams of being on the stage feel even more impossible. Surely there are plenty of talented trans people who are more than capable of filling these roles?,2020-03-09 18:45:32+00:00,False
"I am so grateful for all of the inspiring, strong women who have helped me on my journey. I can only hope that one day I will be able to proudly celebrate being a woman and be accepted for who I am. #InternationalWomensDay",2020-03-08 21:13:44+00:00,False
I am currently an inpatient and whenever I see one of the lanyards it makes me feel so much more safe. I feel like I don’t have to be scared of everyone. Like there are people who might understand me. They make my hospital stay so much less terrifying. https://t.co/Os3GF0OKzq,2020-03-07 20:14:50+00:00,False
Tried to take my own life last night and got told by someone who is supposed to be taking care of me to stop attention seeking. When will people understand that attention is not what this is about. It’s about me hurting so much that I don’t see how else to make it stop.,2020-03-02 23:17:41+00:00,False
My mind is on overdrive. So many thoughts running through my head.,2020-03-02 00:32:02+00:00,False
No matter how many times I have a panic attack I can still convince myself within .1 seconds that this is the time that I am actually dying,2020-03-01 17:45:01+00:00,False
" Sadly, this is not the first person who I have seen think like this - I’ve already been rejected from every ‘community’ I’ve tried to fit into so to be pushed out of the lgbt+ community, where I thought I would be safe and accepted, is heartbreaking",2020-02-29 22:31:31+00:00,False
 They help but they don’t make it stop completely,2020-02-29 21:36:52+00:00,False
 This is what I live with 24/7. It’s hell.,2020-02-29 21:29:23+00:00,False
https://t.co/idqI2gT1P5,2020-02-29 20:12:29+00:00,False
