tweet,timestamp,bp_label
"Mr President, you look happy, even after all the lies trump and mike cernovich told about you.  My sister, Sharon Riley Bakula was born in Chicago. Campaigned for you first time you ran",2019-03-02 11:59:09+00:00,False
"Sir, please come now I have numbers I know stuff for the IRS please come to 915 n vine kewanee, il I have facts My husband get up soon and he will be mad.",2019-03-02 11:51:05+00:00,False
"Mr President, This is Diana Lynn Cernovich. I'm being held against my will t
by Mike Cernovich Jr a k a Michael John Cernovich My adress is 915 N Vine Kewanee, Il My cell is 309 883 5448 I have evidence abiut a matter Kwanee Police won't help me. Will you Now I realze Trump bad",2019-03-02 10:34:15+00:00,False
What Happens If You Misspell a Write-In Vote? https://t.co/tJz0cZR1si via ,2019-02-28 18:57:34+00:00,False
"Accentuate the positive. 
Eliminate the negative! https://t.co/exnKVWYzCo",2019-02-28 18:50:14+00:00,False
In all fairness there should be a recount. And I hope so bc I don't like Yaklish. He's not an animal advocate like Steve Fabor is. He lost by 7 votes. Voter fraud!,2019-02-28 18:35:39+00:00,False
"Kewanee, Il. Had our election for Mayor ( the primaries) yest. One fellow was a write in. You were supposed to spell his  name perfectly correct, or your vote didn't count.His name is Mike Yaklich. Ppl were https://t.co/Guv9mRJzrp person wrote Yuck. But the county clerk allowed",2019-02-28 18:35:39+00:00,False
Well gonna get some cleaning done. I can't fix anything I always get in trouble when I try.,2019-02-26 20:22:38+00:00,False
"I hope it was ok to say this. My hub deleted the conversation. Maybe this person will leave me alone But the hell of it is my little neighbor talk on text Chit chat.
Then this no showed up and Mom was along side of it.I told her grandma. She wasn't the least nit concerned WTH?! https://t.co/8lFPYkr3aX",2019-02-26 20:21:27+00:00,False
"Somebody duplicated my surrogate son's messenger to me Everything I said was repeated, even pics. Even had pics of him I called the no it gave. I called. Nothing   said don't worry. Son gets it all the time. Prob cuz I used to friend anyone. But my phone's been weird",2019-02-26 20:16:45+00:00,False
What A Savior song from the Lord bye the Hallelujah https://t.co/baE7esAjiu via ,2019-02-26 20:06:28+00:00,False
Rise with me morning prayer the Hallelujah https://t.co/jElgfeIEji via ,2019-02-26 20:00:52+00:00,False
🌸🌸🌸What a day it will be when we see Jesus and be totally free!!!,2019-02-26 14:27:14+00:00,False
"🤫I can get twitter on my tower, but not on my phone.
Cascara Sara",2019-02-25 22:29:47+00:00,False
This is the best news I've heard all day.🍷🍷🍷Cheers! https://t.co/6BMYLlju9F,2019-02-25 22:27:17+00:00,False
"My hub,   and I know some strange characters. And we have been strange as well in the past.But this one makes me angry. A "" brother"" in Christ will only call deviled eggs angel eggs, but he treats his jewel of a woman like crap.😡😡😡",2019-02-25 22:18:44+00:00,False
Poll: 'Dramatic Shift' Among Americans on Abortion | https://t.co/EmGwGqv203 https://t.co/kT28oU7vpW via ,2019-02-25 22:10:55+00:00,False
Twitter's email ad  support.com,2019-02-25 15:11:55+00:00,False
"I'm bursting with happiness! I couldn't get on twitter for bout a week. I tried everything the directions said to do. Then I asked on fb did anyone know what to do .A very nice, smart friend gave me twitter's email ad.I emailed and baby I'm back!",2019-02-25 15:10:41+00:00,False
Allrightithen I went through my friend list on fb and deleted anyone I thought might be a danger to me and my family and friends.,2019-02-20 21:17:55+00:00,False
This what's the topic on Frances and friends today I don't usually get to watch it but I'm glad I did it's very informative but it's very sad I can't understand it's either some deep-seated psychological problem or it could be demonic each case is different,2019-02-20 17:38:54+00:00,False
"Women also sexually abuse children, but their reasons often differ from men's https://t.co/HUCgOVpxjo",2019-02-20 17:38:54+00:00,False
I got up early and then blocking 10 blocking and I still got more blocking to do I have a new policy before I accept any friendship requests I go to the profile and study it and make sure if they're okay,2019-02-20 14:53:27+00:00,False
I love Instagram because I can go there anytime and see pictures of my beautiful granddaughters I share them with some of my closest friends on messenger I won't put them on Facebook or Twitter because of sick evil people that will receive their just reward in the afterlife https://t.co/y7nND5bwEY,2019-02-20 14:47:08+00:00,False
Liberty for Venezuela prayers,2019-02-20 14:29:22+00:00,False
Instagram Share See this Instagram video by  https://t.co/VcGainqDrM,2019-02-20 14:29:22+00:00,False
"Watch ""Diana Ross - Reach Out And Touch (Somebody's Hand)  (1970)"" on YouTube https://t.co/XPQGkrdlwd",2019-02-20 14:20:00+00:00,False
