tweet,timestamp,bp_label
"When you find the theme song for your novel 

#WritingCommunity #amwriting #amwritingfiction https://t.co/noMtCML2TM",2021-05-13 16:12:38+00:00,False
" ""I have a record."" 
""I have a breathalyzer in my car.""
""I'll be anything you want me to be.""

All those were from online dates... Hence why I'm pretty much done with online dating lol",2021-05-13 16:11:09+00:00,False
"  hahahaha I'll take your word for it. I don't know if I can do it, but I definitely would like to try.",2021-04-21 17:07:42+00:00,False
" This sounds like a fantastic idea, now if I can only get some money to get that cabin and that robot...",2021-04-15 18:28:26+00:00,False
"Is it feasible to write a book and edit another one in a summer? 
Asking for a friend.... 🤪

#WritingCommunity #amwritingfiction",2021-04-15 17:57:19+00:00,False
 Hahaha if only I had the confidence to call myself the queen. I meant I was listening to Queen. But thank you! Lol,2021-04-09 17:02:57+00:00,False
Queen. All day.,2021-04-08 16:42:01+00:00,False
" Couldn't agree more. It's timeless, and amazing. I love a lot of sitcoms but frankly nothing beats it.",2021-04-08 16:38:31+00:00,False
"Well, today wasn't great, but I got to have a steak dinner and I'm gonna end it with watching some MASH.",2021-04-08 03:58:45+00:00,False
 Thank you!,2021-04-07 18:17:09+00:00,False
" Thanks, Matt!!",2021-04-07 16:04:01+00:00,False
There's nothing like creating something and feeling incredible excitement to show someone else the finished product.,2021-04-03 23:07:26+00:00,False
 It's true!!,2021-04-02 00:17:20+00:00,False
 I know! What could I spend it on???,2021-04-01 19:30:03+00:00,False
" Awesome! I look forward to hearing your thoughts. And no worries, take your time 😁 Hope moving goes well!",2021-04-01 17:49:30+00:00,False
 https://t.co/fbymQea8na,2021-04-01 17:48:41+00:00,False
" Wow thank you! I hope you enjoy it. You've just made my day. Hey, I'll take it. Every little bit helps!",2021-04-01 16:09:03+00:00,False
 Haha that's clever! I love it!,2021-04-01 16:05:01+00:00,False
"When Amazon gives you royalties for your book and it's literally a cent. 

#rollinginthedough",2021-04-01 16:03:54+00:00,False
"You've done too much school in a day when you write. 
""I visited the Lincoln Memorial in Los Angeles.""",2021-03-31 02:17:44+00:00,False
"Filmed two projects this weekend and already started editing the first. All in all, a very productive weekend 🤩",2021-03-28 23:21:56+00:00,False
" I read the news today, oh boy
About a lucky man who made the grade
And though the news was rather sad
Well, I just had to laugh
I saw the photograph",2021-03-23 20:42:03+00:00,False
"If you have the chance to tell an author you liked their book, tell them. 

I was feeling pretty low today but then a lady told me she loved my book so much she couldn't put it down and read it in a day. 
It lifted my spirits and made my heart happy

#writingcommunity #amwriting",2021-03-22 21:55:56+00:00,False
"I said this last year, and I'll say it again. 

#ABOLISHDAYLIGHTSAVINGSTIME",2021-03-13 23:53:09+00:00,False
Good things happened today. How about you?,2021-03-13 22:05:33+00:00,False
"About to watch Star Wars for homework. 

Yep, you read that right. 

#lovethelifeyoulive",2021-03-10 01:10:02+00:00,False
I feel so happy I might cry.,2021-03-08 14:19:13+00:00,False
 haha I appreciate the concern. My mom's from a different generation... Thanks so much!,2021-03-08 14:13:32+00:00,False
 Thank you!!! I am very excited to see where this goes.,2021-03-08 02:58:23+00:00,False
" Hahahaha I appreciate the concern, but it seems a bit much 🤣",2021-03-08 02:43:09+00:00,False
" Aw thanks! It's gonna be a good time, I think.",2021-03-06 23:53:09+00:00,False
 More like overprotective and controlling lol,2021-03-06 23:52:52+00:00,False
" I have left home multiple times. This is just a transition period as I have gone back to school and have been trying to earn a little extra money to put toward it. (Instead of paying rent.)
I'm moving out in June. I can't stay here longer.",2021-03-06 22:41:21+00:00,False
" I like don't even know what to do cause I don't want to sneak around but telling them? they react like that. it's like a damned if I do, damned if I don't.",2021-02-26 02:48:20+00:00,False
" Yeah. Then they're like ""We want to know what's going on in your life, we want to be a part of it."" 
Me: So I met a guy
Them: 🤬🤬🤬🤬🤬🤬🤬 ""I can't even speak to you right now."" ""You need to speak to your father.""",2021-02-25 22:35:03+00:00,False
 This is literally every cashier at Walmart 🤣,2021-02-25 22:33:02+00:00,False
Am I the only one who feels like this year is going by way too fast?,2021-02-24 17:28:46+00:00,False
 Yes! I surely do hope so!,2021-02-24 04:39:03+00:00,False
"I knew college would be hard. 

But damn, this is hard.",2021-02-23 19:00:05+00:00,False
 Thank you so much for the advice!!,2021-02-22 02:11:38+00:00,False
 AGREE. I am terrible at algebra and it's not needed for my major so I thought I'd be getting off easy. This class is absolutely terrible.,2021-02-21 20:03:34+00:00,False
"Take a logic class, they said. 
It'll be easier than algebra, they said.",2021-02-21 17:10:50+00:00,False
 That's encouraging! That's very true. Life is a lot different as a 24 yr old than as an 18 yr old. Thank you 😀,2021-01-25 20:08:24+00:00,False
" Thank you so much ❤️ my dad actually told me the same thing. I hope it will be, cause it was hard the last time I went lol",2021-01-25 16:47:59+00:00,False
 Thank you!!!!,2021-01-25 01:16:34+00:00,False
 Thank you so much. I hope so!,2021-01-24 20:46:33+00:00,False
" I don't like a lot of characters. I find most of the time I'm like ""Wait, who's this again?"" Either way it should feel balanced. I just prefer less.",2021-01-24 20:46:21+00:00,False
 Thank you!!!!,2021-01-24 19:36:53+00:00,False
"I'm going back to school tomorrow after I dropped out five years ago. 
I'm excited, I'm nervous, I'm anxious. But most of all, this feels right.",2021-01-24 19:14:29+00:00,False
 I'm sorry 💔,2021-01-22 16:32:51+00:00,False
 Aw that's nice at least ❤️,2021-01-22 16:20:45+00:00,False
" Oh man, I am so sorry. At least symptoms arent terrible. Did you get to at least Skype in?",2021-01-22 16:15:07+00:00,False
 I'm so sorry. I had it over Christmas and my experience wasn't too serious thank goodness. I hope it's not hitting you too roughly!!!,2021-01-22 16:00:36+00:00,False
"Stress level: 1000 
Sanity level: 0",2021-01-22 15:16:46+00:00,False
" Same here. It makes me go ""okay what are you getting at? Oh, nothing?""",2021-01-07 15:14:17+00:00,False
" Stephen King and J.K. Rowling. Snooze fest 😴 King adds millions of extraneous details that have no significance to the story. His books could be cut down to 1/3 of their size and they'd be WAY better. Tried Harry Potter but it was so boring I gave up. 8 books, WHY?",2021-01-07 15:09:22+00:00,False
"""Always winter but never Christmas,"" sums up my whole winter.",2021-01-07 15:03:07+00:00,False
