tweet,timestamp,bp_label
Global Running Day 2020: It turns out running is helping the world’s mental health during Coronavirus https://t.co/2smlLbGxIi,2020-06-03 14:15:33+00:00,True
Unique Ways To Boost Your Mental Health Amid Coronavirus Pandemic https://t.co/P1WBBesuy1,2020-05-30 15:11:45+00:00,True
Loneliness decreases as you age with young men living in individualistic societies most vulnerable https://t.co/oumvKsu0xs,2020-05-28 07:57:55+00:00,False
How to help your anxious child https://t.co/TYv7FgFSHj,2020-05-21 20:26:45+00:00,False
How To Self-Isolate Properly: The 10 Rules You Have To Follow https://t.co/5U2QQuzHR1,2020-03-18 11:01:06+00:00,False
12 ways to replenish your emotional energy and feel more positive https://t.co/Y4PTAVWsmI via ,2020-02-22 17:31:58+00:00,False
" I bet the story of this family will be so inspiring, they are known to me. Can't wait to watch the material.",2020-01-03 19:57:14+00:00,False
How I Managed To Find Something Beautiful In My Anxiety https://t.co/b1CvWBQO6W,2019-05-16 04:26:12+00:00,True
"How to conquer anxiety: As doctors warn of 'epidemic' affecting over 8million people in the UK, TV therapists NIK and EVA SPEAKMAN reveal their tips to combat stress https://t.co/Z4oLODt4Rp",2019-05-06 12:13:16+00:00,True
The only effective way to truly lead is to practice and model the behaviour you want to see in others. https://t.co/wswGGBSaKy,2019-05-02 19:15:30+00:00,False
Scientists believe they have identified why we stress eat and how to stop it https://t.co/3zCkppGufa,2019-04-28 06:46:50+00:00,False
Suicide deaths are often 'contagious'. This essay may help explain why it is so. https://t.co/3nF3u7GfRJ,2019-04-25 06:35:55+00:00,False
" Not a fan of keano. Although a great player in the days, he is terrible at punditry, he never looks at the good and bright side of things. There isn't any doubt Ole has a lot of rebuilding work to do in the coming years.",2019-04-25 06:27:39+00:00,False
10 ways to destress at work when you only have two minutes https://t.co/MtdDhSesik,2019-04-24 08:18:33+00:00,False
We need to talk about death: I was not prepared for how lonely grief would be | Vanessa Billy https://t.co/GFb6TkVnNg,2019-04-23 09:07:15+00:00,False
15 Tips To Help Business Leaders Be More Mindful When Speaking To Team Members via  https://t.co/nVGLgIR3BZ,2019-04-19 19:09:59+00:00,False
Top 10 things you can do to become a better leader  https://t.co/xXDBUJsrk2 via ,2019-04-12 16:51:23+00:00,False
Britney Is Proof We Haven't Broken The Stigma Around Mental Health - Yet https://t.co/jB5VyN8ed6,2019-04-11 20:26:00+00:00,True
‘It can be a wonderful freeing moment’: opening up about mental health at work https://t.co/ujoNUcANGB,2019-04-09 14:52:32+00:00,True
"Desire is the key to motivation, but it's determination and commitment to an unrelenting pursuit of your goal - a commitment to excellence - that will enable you to attain the success you seek."" Mario Andrett",2019-04-09 14:40:44+00:00,False
"""Mental toughness is many things and rather difficult to explain. Its qualities are sacrifice and self-denial. Also, most importantly, it is combined with a perfectly disciplined will that refuses to give in. It's a state of mind-you could call it character in action.""Vince Lomba",2019-04-09 14:40:28+00:00,False
"''Winning is great, sure, but if you are really going to do something in life, the secret is learning how to lose. Nobody goes undefeated all the time. If you can pick up after a crushing defeat, and go on to win again, you are going to be a champion someday.” Wilma Rudolph",2019-04-08 11:00:11+00:00,False
"''We all make mistakes, have struggles, and even regret things in our past. But you are not your mistakes, you are not your struggles, and you are here NOW with the power to shape your day and your future''. ~Steve Maraboli",2019-04-08 10:59:24+00:00,False
Suicide and silence: why depressed men are dying for somebody to talk to https://t.co/jD6BZXBekA,2019-04-06 15:49:45+00:00,False
What To Say To Your Mate When He Has Depression https://t.co/DSDmsbLf6j,2019-04-05 16:19:54+00:00,True
Stop Asking Kids What They Want to Be When They Grow Up https://t.co/ljHupf2lVz,2019-04-03 12:45:43+00:00,False
Do you have fear of failure? https://t.co/5S76YEwtyU,2019-03-25 08:39:35+00:00,False
" Do not Set Clear Goals
Develop Unnecessary Process and Rules
Do not follow up/follow through",2019-03-22 14:49:29+00:00,False
" Also these: -
1)Act inappropriately
2)Expect perfection of others
3)Fail to set clear goals
4)Fail to support others",2019-03-18 16:24:12+00:00,False
" Without Integrity, no real success is possible",2019-03-09 15:01:55+00:00,False
https://t.co/LiVH3kcQW0,2019-03-09 13:34:11+00:00,False
" Without teamwork, very little is achieved, if any. The Synergy effect of teamwork is very important for any organisation to achieve its objectives.",2019-03-04 07:32:29+00:00,False
 Effective listening builds an atmosphere of trust and better collaboration between the leader and members of the team.,2019-03-04 07:29:01+00:00,False
"The biggest sources of motivation are your own thoughts, so think big and motivate yourself to win. https://t.co/yr7OQoXVS0",2019-02-28 22:19:53+00:00,False
Is your child suffering from stress? https://t.co/FiK6jOkcnn,2019-02-25 18:54:31+00:00,False
 A leader who is not humble can not lead,2019-02-23 08:45:30+00:00,False
"To reduce the stigma around mental health issues, be careful with language you use. https://t.co/RMHCjS10dU",2019-02-21 19:16:12+00:00,True
How to tell if you're depressed https://t.co/Kz3YYJbu61,2019-02-21 17:41:22+00:00,False
Why Being A Night Owl Might Be Damaging Your Mental Health https://t.co/qCwGPzFOvx,2019-02-19 12:30:12+00:00,True
How to overcome anxiety using CBT https://t.co/tTgkH1liDd,2019-02-17 19:38:01+00:00,True
"""Your hardest times often lead to the greatest moments of your life. Keep going, tough situations build strong people in the end"". Roy T Bennett",2019-02-17 14:19:23+00:00,False
4 Reasons Why Introverts Make Great Leaders https://t.co/mTcRBVQ8TO via ,2019-02-14 22:01:53+00:00,False
" Everyone becomes perfect when, as a partner, you love them the way they are and learn to live with their imperfections.",2019-02-14 11:41:31+00:00,False
"Travel is anxiety-inducing for Laura Jane Williams, this is how she does it anyway https://t.co/9HOIvLlkgB",2019-02-12 19:10:23+00:00,True
"""No one will hit you harder than life itself, it doesn't matter how hard you hit back. It's about how much you can take, and keep fighting, how much you can suffer and keep moving forward, that's how you win."" Sylvester Stallone",2019-02-08 20:57:00+00:00,False
"""At times the world may seem an unfriendly and sinister place, but believe that there is much more good in it than bad. All you have to do is to look hard enough, and what might seem to be a series of unfortunate events may infact be the first steps of a journey"". Lemony Snicket",2019-02-08 20:43:06+00:00,False
"Honestly spend some time assessing your own character. Find your flaws and begin to work on correcting them. You will find that, as you spend the time to improve your own character, the faults of those around you will affect you less strongly.",2019-02-07 23:31:10+00:00,False
