tweet,timestamp,bp_label
 Hanna ✨,2020-10-06 21:58:49+00:00,False
 ty ty 🖤,2020-09-10 00:36:02+00:00,False
  ⚡️,2020-09-10 00:34:31+00:00,False
" oh definitely but there’s a fair amount of dwelling!!! it takes me a while to fully process things. for me i always try to conquer my emotions instead of just FEELING them, it’s a steuggle",2020-06-24 03:14:56+00:00,False
 idk as a Scorpio moon I feel like ALL i do is dwell. and I have an aqua sun/sag rising so I’ve always attributed it to the scorpio moon!!!,2020-06-24 03:03:03+00:00,False
" aquarius sun, scorpio moon, sagittarius rising https://t.co/CocjCD503R",2020-06-23 16:40:21+00:00,False
"Black lives matter. Fuck 12. If you disagree, kindly block me 🖤🖤",2020-06-01 01:27:50+00:00,False
the rest of the world to Aquarians: https://t.co/A8TquxSUUE,2020-05-31 06:58:24+00:00,False
https://t.co/qUaQb1Mu9u,2020-05-18 23:01:24+00:00,False
"Hi, loves!

For the rest of this week, I’m going to be offering $5 readings!! Gonna link previous reviews below. DM if you’re interested 🖤🖤",2020-05-18 23:01:17+00:00,False
 Cap!!,2020-04-29 19:54:15+00:00,False
“I can't guarantee you my life but I think we'd have fun discovering us” - something an Aries Venus just said to me. You really cannot make this shit up,2020-04-28 08:20:09+00:00,False
 ty 🖤🖤,2020-04-25 02:15:11+00:00,False
 hi love 🖤,2020-04-25 02:08:51+00:00,False
 This is big time sagittarius energy lmao,2020-04-25 00:26:27+00:00,False
 When he said “I’m just stating a fact” I lost it,2020-04-19 20:54:57+00:00,False
 You got it!! Capricorn,2020-04-19 20:35:42+00:00,False
 Yes!!!,2020-04-19 20:35:36+00:00,False
 Nope!!,2020-04-19 18:09:01+00:00,False
 you’re on the right track 👀,2020-04-19 18:04:19+00:00,False
 Nope 👀,2020-04-19 18:04:07+00:00,False
 Nope! But he does have scorpio moon,2020-04-19 18:03:56+00:00,False
"mercury, venus, and two outer planets also in the same sign. I cannot",2020-04-19 12:33:43+00:00,False
guess the sun sign https://t.co/utiC8AFfxD,2020-04-19 12:30:42+00:00,False
 I’m a sag venus and joke all the time about being a gold digger. But I also have a saturn-ruled 2H stellium lmao,2020-04-15 01:19:18+00:00,False
"i had this conversation with a friend last night. this morning, my mom (who i don’t speak to often) called me to tell me she got a message that i need to write a children’s book. the universe is wild y’all!!!! https://t.co/Wj6iwzTz6p",2020-04-13 21:27:51+00:00,False
 libra sun leo moon sagittarius rising no cap,2020-04-13 01:48:17+00:00,False
 Thank you 🖤🖤,2020-04-03 02:52:03+00:00,False
 HP + AS,2020-04-02 09:31:43+00:00,False
" Expectations, chains
Let go
Balance is waiting",2020-03-31 06:03:33+00:00,False
" Sometimes letting go is the easiest thing to do —
I wish I wish I wish I wish I wish
— come true",2020-03-31 06:01:20+00:00,False
" Walls are up, defenses armed
The upside down is alive and well
It’s time to come out of hiding. Face what awaits you",2020-03-31 05:56:54+00:00,False
 Things gone astray should not exhibit control. Be free.,2020-03-31 05:55:04+00:00,False
"Feeling inspired! Reply to this tweet with your name for an ~poetic~ intuitive reading 

Priority to followers 💫

RT for exposure if you feel so inclined ⭐️",2020-03-31 05:30:35+00:00,False
"Gemini venus 💌

There’s a lot of positive energy in your future, but you’re dragging your feet. You could be on top of the world, if you’d let yourself. Listen to your friends.",2020-03-30 20:24:57+00:00,False
"Pisces venus 💌

Admitting defeat isn’t something you’re great at, but it’s necessary. The happy ending you’re looking for isn’t coming. This longing is only causing you pain. Be gentle with yourself. Try to let go.",2020-03-30 20:11:41+00:00,False
"Virgo venus 💌

This cycle is coming to an end. Don’t fall for a false start — let things end the way they should. It’s not clear now, but it will be.",2020-03-30 20:07:49+00:00,False
"Sagittarius venus 💌

Unconventional love is something you’re all too familiar with, but love that feels different and rebellious isn’t automatically right. Don’t jump into it too quickly — is this really something you want?",2020-03-30 20:05:31+00:00,False
This is the only one I care about https://t.co/oTgdHoyJqi,2020-03-25 04:07:24+00:00,False
"big three💫

aquarius sun
scorpio moon
sagittarius rising https://t.co/hkonEzR44c https://t.co/VR9Cq0LlZj",2020-03-24 07:48:10+00:00,False
 https://t.co/UzVOF08UsQ,2020-03-24 04:16:57+00:00,False
" EYE voted for june gemini and april aries.......so......i mean,.........,",2020-03-24 04:15:51+00:00,False
 you? an aquarius??? without an opinion??? shocked and confused (this has been a self-drag),2020-03-24 04:11:20+00:00,False
"and last but not least, our fish friends?",2020-03-24 04:07:32+00:00,False
the water bearers?,2020-03-24 04:07:02+00:00,False
sea goats?,2020-03-24 04:06:29+00:00,False
which archer?,2020-03-24 04:06:04+00:00,False
🦂 scorpion 🦂,2020-03-24 04:05:17+00:00,False
libraaaasssssss???,2020-03-24 04:04:36+00:00,False
the virgins?,2020-03-24 04:04:07+00:00,False
our fierce lions and lionesses?,2020-03-24 04:03:43+00:00,False
our crab friends?,2020-03-24 04:02:53+00:00,False
the twins?,2020-03-24 04:02:07+00:00,False
and what about our bull friends?,2020-03-24 04:01:46+00:00,False
alright. we’re doing this. which one?,2020-03-24 04:00:45+00:00,False
  honestly? you could get away with charging more. a lot of people resonate with your tarot scopes. don’t short-sell yourself and how much time and energy goes into readings 🖤,2020-03-23 22:45:29+00:00,False
"during lockdown, i’ll be pretentiously learning about satan https://t.co/LzZnn27hYA",2020-03-23 06:59:13+00:00,False
i’m so tired of having a scorpio moon y’all. i need an earth moon. maybe fire. just no more scorpio,2020-03-22 20:41:18+00:00,False
i’ve been attacked https://t.co/RnLjDsRJgS,2020-03-22 03:59:35+00:00,False
" sagittarius, words of affirmation!!!",2020-03-21 11:09:45+00:00,False
"capricorn venus 💌

you didn’t get what you wanted. the jig is up. but remember the old cliché, “time heals all wounds.” you’re feeling a creative block, but getting back to your routine will help that pass, too. take care of business. it’ll be okay.",2020-03-20 00:59:51+00:00,False
"aries venus 💌

whew, the need for change is real. you’re desperately holding onto something that is bringing you nothing but conflict and deprivation. this isn’t like you. drop your pride and learn to let it go.",2020-03-20 00:55:34+00:00,False
"libra venus 💌

if you find yourself repeating patterns, know that there’s a lesson to learn. you feel uncomfortable, out of your element — but be careful to not cut it off too quickly. cycles repeat themselves, after all. this could be the last go round. do the work.",2020-03-20 00:42:45+00:00,False
"aquarius venus 💌

the resurgence of an old fling. it’s exciting, yes. makes you feel good, yes. but it’s addicting, isn’t it? make sure you are not living in the past. avoid analysis paralysis. let yourself feel instead of thinking about it logically.",2020-03-20 00:33:12+00:00,False
"cancer venus 💌

it’s time to let go, love. you know it. i know it. why continue to be unhappy? it may feel like your world is crashing down around you, but know that you will find strength, peace, and clarity on the other side.",2020-03-19 18:41:43+00:00,False
 “dick supplier for some product” LMAO,2020-03-19 18:34:59+00:00,False
"taurus venus 💌

i see defensiveness and reluctance to move forward. is it possible you are expecting too much in this situation? this is a connection that can go the distance if you can learn to let go of your preconceived notions about what a relationship should be.",2020-03-19 18:29:06+00:00,False
 i always replace it with “the universe” or “spirit” lol,2020-03-19 18:23:07+00:00,False
"leo venus 💌

don’t play the part of the fool. you’re resisting an end — why? you deserve the kind of love that brings you peace. reciprocity is absent here. you know what to do.",2020-03-19 18:21:42+00:00,False
"scorpio venus 💌

your intuition is spot on — this connection is powerful. know that every loss and heartache has led to this moment. harmony. can you feel it? just don’t lose sight of reality + your responsibilities. the world is still spinning.",2020-03-19 18:17:53+00:00,False
 https://t.co/NZx7rCiURR,2020-03-19 18:05:39+00:00,False
 https://t.co/e9eClGTJVD,2020-03-19 18:04:37+00:00,False
 https://t.co/VekhwYc18G,2020-03-19 18:03:46+00:00,False
 https://t.co/IKVoamkrLf,2020-03-19 18:02:54+00:00,False
 https://t.co/laCoggHIeW,2020-03-19 18:02:12+00:00,False
 hi!! make sure you’re following to get your card pull ✨🖤,2020-03-19 18:01:09+00:00,False
  2 came out for you! https://t.co/IO2uafF0zZ,2020-03-19 18:01:00+00:00,False
 https://t.co/CNjOoS0ZZx,2020-03-19 17:58:51+00:00,False
  hi olivia! make sure you’re following to get your card pull 😌🖤,2020-03-19 17:58:05+00:00,False
 https://t.co/pZzSTcezRp,2020-03-19 17:57:21+00:00,False
 https://t.co/Q8Ge5srQbr,2020-03-19 17:56:39+00:00,False
 https://t.co/3yG9AYImQl,2020-03-19 17:56:17+00:00,False
 🖤🖤 https://t.co/qnbnrna4OQ,2020-03-19 17:55:51+00:00,False
  https://t.co/MvZBwXHxHh,2020-03-19 17:54:10+00:00,False
 https://t.co/FSOTbwZMR8,2020-03-19 17:53:20+00:00,False
 https://t.co/eCPhw9NfpM,2020-03-19 17:52:21+00:00,False
 hi santi! please make sure you’re following to get your card pull 😌✨🖤,2020-03-19 17:51:12+00:00,False
  hi emmy! make sure you’re following to get your card pull 😌🖤,2020-03-19 17:50:21+00:00,False
 https://t.co/TvojOsmmbX,2020-03-19 17:49:30+00:00,False
 https://t.co/WTy73ZSPZe,2020-03-19 17:49:20+00:00,False
 https://t.co/W8wRfa547A,2020-03-19 17:48:02+00:00,False
  https://t.co/KA6OUlbGuW,2020-03-19 17:47:20+00:00,False
 https://t.co/cYJvqBEcH8,2020-03-19 17:46:35+00:00,False
 https://t.co/eRIpurb6CA,2020-03-19 17:44:26+00:00,False
 https://t.co/POxN3I14U2,2020-03-19 07:01:44+00:00,False
 https://t.co/1jXH3WIwBe,2020-03-19 07:01:04+00:00,False
 https://t.co/lMn2XM33GV,2020-03-19 06:59:23+00:00,False
 https://t.co/iSl6YJjCb0,2020-03-19 06:58:29+00:00,False
 two came out 👀 https://t.co/QOj39JF5SR,2020-03-19 06:57:51+00:00,False
 https://t.co/4SG2O5DFPB,2020-03-19 06:57:05+00:00,False
  https://t.co/7slimBS3VP,2020-03-19 06:56:12+00:00,False
 https://t.co/N3UW4mJoBO,2020-03-19 06:54:42+00:00,False
 https://t.co/gAt8rYV8Xc,2020-03-19 06:53:57+00:00,False
 https://t.co/2dggW63Qnt,2020-03-19 06:53:05+00:00,False
 https://t.co/In7ISoJFIM,2020-03-19 06:52:01+00:00,False
  https://t.co/80TZr2KSNa,2020-03-19 06:51:03+00:00,False
  https://t.co/oyMqXeKjkN,2020-03-19 01:59:10+00:00,False
 https://t.co/bPIDwFhj6E,2020-03-19 01:58:28+00:00,False
  https://t.co/W3p7vQxi4i,2020-03-19 01:57:30+00:00,False
 https://t.co/U7iYAz8sGK,2020-03-19 01:56:41+00:00,False
  https://t.co/fqMQgzVvkl,2020-03-19 01:54:54+00:00,False
  https://t.co/hdjQS6qkYk,2020-03-19 01:53:54+00:00,False
 can i get your name? ✨🖤,2020-03-19 01:52:53+00:00,False
  https://t.co/EkN48sMX4l,2020-03-19 01:52:25+00:00,False
  these two came out together ✨🖤 https://t.co/jop6pTihz9,2020-03-19 01:51:23+00:00,False
 https://t.co/kKZcggvkxb,2020-03-19 01:50:27+00:00,False
 https://t.co/y24Ld1WZV9,2020-03-19 01:49:35+00:00,False
  2 popped out ✨🖤 https://t.co/bBImo8Gesr,2020-03-19 01:48:52+00:00,False
  https://t.co/UHFhdm3GIm,2020-03-19 01:47:14+00:00,False
  2 popped out for you! ✨🖤 https://t.co/73iv1KWRng,2020-03-19 01:45:47+00:00,False
 https://t.co/2DBwXSUye8,2020-03-19 01:44:29+00:00,False
 https://t.co/0D2JRce01W,2020-03-19 01:43:35+00:00,False
 https://t.co/eCxrk3n8Y8,2020-03-19 01:42:41+00:00,False
 https://t.co/0USFTmzbtm,2020-03-19 01:42:38+00:00,False
 https://t.co/POyXWiVPvA,2020-03-19 01:40:25+00:00,False
 https://t.co/7Hq6nOW4aQ,2020-03-19 01:38:42+00:00,False
 https://t.co/UREt5eIf9x,2020-03-19 01:34:52+00:00,False
hey y’all! i just wanna make a note: these cards sometimes mention “God” — please note that you can substitute that for whatever higher power resonates with you 🌙,2020-03-19 01:34:26+00:00,False
 https://t.co/Z8ZlPFhbl1,2020-03-19 01:32:46+00:00,False
 https://t.co/jZEzgm2x90,2020-03-19 01:30:25+00:00,False
 https://t.co/AyTrkCGlK7,2020-03-19 01:26:17+00:00,False
 https://t.co/HFqZrnymin,2020-03-19 01:24:12+00:00,False
"doing free card pulls from the wild offering oracle deck a little later

✨what message do you need to hear?✨

like, rt, and reply with your name to get a card. must be following!!

tips will also get you a tarot card + explanation!

cash app: royalwandstarot
venmo: hannapalm https://t.co/bCS0jyMYQV",2020-03-18 19:42:11+00:00,False
 the cap vs cancer moon says it all for me. i could never in a million years picture a cancer moon having “daddy” energy lol,2020-03-17 19:33:41+00:00,False
" i’d love one, ty ✨
hanna",2020-03-16 05:00:16+00:00,False
forgot to include the picture for pile 2 🤫🌙 https://t.co/x1Ye271snb,2020-03-16 04:35:22+00:00,False
https://t.co/p6caJwuzbf,2020-03-16 04:34:07+00:00,False
https://t.co/RQzE5h7oXe,2020-03-16 04:33:39+00:00,False
PICK A CARD READINGS https://t.co/VyhuLYYoT1,2020-03-16 04:33:20+00:00,False
"you might not know what you are growing (or where you are going), but you’ll know when the time is right. for now, take care of these seedlings and watch them sprout. 2/",2020-03-16 04:29:22+00:00,False
"PILE THREE: considerate cat tarot

you’re leaving behind a period of intense fear, anxiety, and confusion and walking into the unknown. whatever you are moving toward, you will be planting seeds for the future. patience is required now. 1/ https://t.co/ABYNn6osd6",2020-03-16 04:29:21+00:00,True
there is nothing but love and support waiting for you on the other side.,2020-03-16 04:29:19+00:00,False
"PILE TWO: centennial smith-waite

holding back, are we? there’s a lot of fear, here, but that fear is misplaced. you are blinding yourself to the reality of the situation, and if you open your eyes, you will see there is nothing to worry about. take the leap. 1/",2020-03-16 04:29:19+00:00,False
"make logical, reasonable goals for yourself. don’t skip any steps. and don’t fear the unknown. you can make it to that place, and you will be in your power. 2/",2020-03-16 04:29:18+00:00,False
"PILE ONE: fountain tarot

you have a vision of yourself in which you are on top of your game. your mind is sharp; you are in your intellectual power and truth. but with that mental power can come great burden if you do not plan accordingly. look ahead. 1/ https://t.co/ksg0Qfjn0i",2020-03-16 04:29:16+00:00,False
"readings are open! and tips always appreciated 🖤

cashapp: $royalwandstarot
venmo: hannapalm
https://t.co/whhxeA6poW",2020-03-16 04:09:30+00:00,False
"✨ PICK A PILE READING ✨

close your eyes, take a deep breath, and say your name 3x. choose the pile you are intuitively drawn to.

reply to this tweet with your choice and i’ll like it when it’s posted!

L to R:
fountain
centennial
considerate cat 

pls like + rt to boost 🖤 https://t.co/wdlzKFmEqC",2020-03-16 04:06:40+00:00,False
"leo venus, if you’re wondering. and a virgo moon. yes i’m in love don’t ask anymore questions",2020-03-15 08:00:50+00:00,False
if astrology is fake then why was a man with a libra sun and mars sexting me while taking a bath by candle light,2020-03-15 07:56:30+00:00,False
"the ice breaker at our work meeting was to share an item on our bucket list. every sagittarius in the room said something along the lines of “i don’t really have a bucket list, i just travel and do fun stuff when i want”",2020-03-06 16:41:22+00:00,False
" seven of wands is defensive energy, but also being able to take anything on. temperance as a goal is really nice — it’s all about balance and peace 🥺",2020-02-27 02:22:17+00:00,False
" third party situation. but the knight of pents, the star, and eight of pentacles all indicate that he sees something worth working for and is willing to put in the work",2020-02-27 02:21:05+00:00,False
" hella late but it feels like where he was once excited about a new connection, he now sort of fears it? the nine of swords + two of swords energy definitely feels like anxiety around making a choice. three of cups for future influence — could either indicate his friends or",2020-02-27 02:20:09+00:00,True
 what was the question?,2020-02-26 20:20:59+00:00,False
 love 🥺🖤,2020-02-21 05:09:40+00:00,False
 ty 🥺🖤,2020-02-21 05:09:32+00:00,False
 tysm 🥺,2020-02-21 05:09:25+00:00,False
asking for positive energy in the masses! hearing back about a really big job opportunity for me today or tomorrow. send positive vibes my way 🥺❣️🥵,2020-02-20 22:58:00+00:00,False
 the energies are constantly changing. that’s why it’s so important to learn to trust your own intuition!!!,2020-02-19 07:21:36+00:00,False
 ofc 🥺🖤,2020-02-19 05:56:29+00:00,False
  i’m glad it resonates 🥺,2020-02-19 05:55:56+00:00,False
  i love it so much 🥺,2020-02-19 05:51:57+00:00,False
"  whew! with both two of swords AND wands, i can see you’re struggling with this choice. but i’m also getting the feeling you kinda know the answer to your own question, but the unknown is terrifying to you. tldr: i think this is a question only you can answer. https://t.co/pdnMGLb0yw",2020-02-19 05:51:54+00:00,False
"  intuitively, i heard “let yourself feel.” experience the emotions fully instead of trying to conquer them. establish control over the way you think about this past friendship. there are illusions at play — est. the facts and remind yourself when you start to create alternatives",2020-02-19 05:48:42+00:00,False
"  i see romance — and an intense a fear of that romance? explore why you might be afraid. maybe it’s time to let somebody woo you, or better yet, do the wooing yourself 👀 https://t.co/EiZrwsabo6",2020-02-19 05:45:16+00:00,False
" in short — i think so. :) the nine of swords indicates a need to overcome fears/anxieties you may have regarding the relationship (which can be scary!!!) but with the ace of cups, there is definitely potential!! https://t.co/egMql4ZMZx",2020-02-19 05:38:39+00:00,False
"  a period of reservation. if you are typically one that rushes into relationships, i see you taking the time to learn not to. i see you closed off to the idea of new love because you don’t want to rush into anything. https://t.co/2EWbioNSnJ",2020-02-19 05:37:04+00:00,False
"  don’t take shortcuts or delay action because of your anxieties/fear. you will make it through, but you have to face your fears to do so! trust that the universe has your back. https://t.co/ymRULShrja",2020-02-19 05:33:57+00:00,False
"not an empath, but two people close to me are, and WHEW. it’s heavy stuff y’all. https://t.co/SHNEfKhGL3",2020-02-18 06:16:49+00:00,False
 omg yay 🥺 i’m glad 🥺🖤,2020-02-18 06:15:07+00:00,False
"question: how do i move on from (person)?

thoughts?

the lovers
death reversed
three of wands reversed https://t.co/H8erq7SXlp",2020-02-18 06:02:45+00:00,False
"  if there is some sort of passion coming into your life, whether it be from a person, place, or hobby — don’t try to control it. passion is meant to run free. let it. embrace it https://t.co/y9fbXpo2tR",2020-02-18 05:52:56+00:00,False
 the work place!,2020-02-18 05:49:09+00:00,False
" there isn’t a definitive answer here. i almost feel like there is a fear of being dependent on another person here? the cards aren’t giving more insight, but they are asking you to sit down and do some future planning. think about the things you’re good at + how they translate to https://t.co/2p8u5rkoAB",2020-02-18 05:48:55+00:00,False
" whew! this is power house energy! first, i almost felt a sort frustrated as i was shuffling. i see the goal is the queen of pentacles, and you are well on your way. you are full of ideas — just be sure you are not hasty in enacting them. take your time. stay grounded. https://t.co/eUvkWxWM8r",2020-02-18 05:43:54+00:00,False
" the immediate message i heard with that chariot in reverse is “don’t bend to somebody else’s will.” you are the empress — beautiful, feminine, divinely guided. know your worth. https://t.co/Dt4MdtZeXk",2020-02-18 05:39:41+00:00,False
  the very simple message here is that true happiness is found within. stop searching for happiness in the things around you. 🥺❤️ https://t.co/eAbWrRHyx0,2020-02-18 05:34:28+00:00,False
 def virgo! all that mercurial energy? winning an argument isn’t about who gets the last word or says the meanest things!!,2020-02-17 17:45:54+00:00,False
 the nine of cups and eight of wands scream “yes” to me. the rest seems to be about overcoming whatever has lead you to ask about applying in the first place? like whatever is causing you to be unsure.,2020-02-17 17:44:03+00:00,False
"  for love: redefine what makes you happy and find that love/happiness within yourself — that is how you will manifest true love into your life. i know it’s a message we’re told over and over, but it’s here for you again❣️ https://t.co/rvYGrLFmUt",2020-02-17 04:39:33+00:00,False
"ok guys i’m going to be honest i didn’t expect this to get as many replies as it did LMAO

i PROMISE i will still be getting to everybody who commented before i closed it! it may just take me a couple days. i take these seriously and want to give them the time they deserve 🖤🖤 https://t.co/nOsWdHzcJk",2020-02-17 04:37:55+00:00,False
 yes! shoot me a message and i’ll get to it :),2020-02-17 04:35:31+00:00,False
 short answer: hard work and good luck! i see you identifying what it is you want and working steadily toward that goal. this is the kind of hard work that will definitely pay off for you! https://t.co/4kJ05OsKXx,2020-02-17 04:31:32+00:00,False
 abundance. just be on the look out for those themes over the next month. sorry we didn’t get your good news 🥺,2020-02-17 04:28:25+00:00,False
" this is a classic case of spirit delivering an entirely different message than the one you asked for 😭

this is speaking of some sort of conflict that will arise either because of a financial loss OR the dark side of wealth that many can experience when they work hard for https://t.co/U8iZ05ceg5",2020-02-17 04:27:55+00:00,False
" you have a pretty tight grip on what you think a successful future looks like for your family — it may be time to loosen that grip a little. do the work, have goals, but put your faith into your higher power. let them show you the path to success. https://t.co/PZ8XBvAJ2t",2020-02-17 04:24:03+00:00,False
" when you feel like you don’t have a grip on your emotions, be sure that you do not become controlling in other ways. emotions are fleeting, and they have a purpose. let yourself feel them instead of fearing them. https://t.co/aAmLWGwXuI",2020-02-17 04:21:21+00:00,False
" it’s hard to say definitively, but this feels like a no. i feel like this situation has caused you to be in a sort of fog. it’s time for you to move on, and doing so will bring you the mental clarity you are looking for. https://t.co/36pRhk15YD",2020-02-16 19:09:30+00:00,False
"THIS IS NOW CLOSED

ty to everybody who replied! i’ll be doing another one of these soon❣️

i’m going to get to everybody i haven’t gotten to yet today and tomorrow 🖤🖤",2020-02-16 17:55:33+00:00,False
 all at the same time.,2020-02-16 17:44:12+00:00,False
" there’s a feeling of expansion here, whether it be of ideas, skills, or progress. this definitely speaks to somebody that is ready to learn and apply whatever knowledge comes their way. they’re looking ahead, planning for the future, and working on themselves/their surroundings https://t.co/c0UIJ6Fn2d",2020-02-16 17:44:01+00:00,False
 these cards all fell out immediately! they tell a really beautiful story of you losing passion for something and leaving it behind in search for something better. the page of wands indicates finding that new passion and getting ready to embrace it 🥺 i really love this reading https://t.co/jYNUoQ5bJp,2020-02-16 17:35:08+00:00,False
 ahhhh i’m sorry to hear that but happy it resonates!,2020-02-16 17:30:57+00:00,False
" if this isn’t how you currently feel, then  this is a gentle reminder to find that grounded, peaceful place. could also be an indicator that peace is coming your way.",2020-02-16 17:30:07+00:00,False
" this is either describing your current state or a call to find balance. these two cards together are so beautiful and peaceful 🥺 they describe peace, balance, and radical acceptance. they also acknowledge the fact that the world will keep spinning, and things will keep changing https://t.co/0Sfdm63pOA",2020-02-16 17:29:13+00:00,False
" possible outcome: things will not go as expected. this may cause some sort of confusion, but you (or they) won’t be convinced this is a reason to leave. i see you at least wanting to reevaluate and redefine things down the line so it works for both of you. https://t.co/dMaLA2bg2l",2020-02-16 17:26:08+00:00,False
" i asked what the near future looks like for you — with two 9s, i definitely see a period of growth coming! with the 9 of pentacles, we see indepenence, and with the 9 of wands, we see perseverance. i see you taking on whatever challenge coming your way, knowing you will make it. https://t.co/MOPeHzHIzt",2020-02-16 17:20:19+00:00,False
 in a partner!,2020-02-16 17:11:25+00:00,False
" you or somebody coming toward you has been out of the dating game for a while. but with the knight of pentacles here, you (or they) are ready to put in the work it takes to make a relationship strong and lasting. if this is you, i’d recommend making a list of qualities you want https://t.co/bMWNPLX6t6",2020-02-16 17:11:07+00:00,False
 i hope it resonates 🤍,2020-02-16 17:06:56+00:00,False
" at the very least, i see this as a way for you to explore tension within your life/relationships, allowing you to heal from them in a healthy, creative way. but there is a sense of adventure with the eight of cups here. be open to the idea of adventure and see where it takes you. https://t.co/f4XysK77FY",2020-02-16 17:06:44+00:00,False
"  there’s an emotional block at play, and it’s taking a burden on one or both parties involved. the ten of swords calls for a release of this blockage — or of the relationship if the blockage can not be removed. either way, something’s gotta give. https://t.co/KZOvVpUkJw",2020-02-16 17:01:41+00:00,False
 successful — love excluded.,2020-02-16 16:58:30+00:00,False
" something feels unstable, and there is definitely a block in place where passion is concerned. the nine of pentacles reversed calls for you to redefine your personal definition of what a successful relationship means, or if you are single, redefining what it means to be 1/2 https://t.co/ga8nsf4TGM",2020-02-16 16:58:06+00:00,False
" if you’re focusing a lot on building up a particular skill, practicing a hobby, or just boosting your performance in work/school, there’s a call for you here to check your work/life balance. something else needs your attention. make sure you’re not ignoring it. https://t.co/jU6vZ0GV6W",2020-02-16 16:46:10+00:00,False
" there seems to be some sort of delay/stalling, but the wheel of fortune is present to remind you that the wheel is always spinning — things can change at any moment. the wheel of fortune can always be a sign of good luck! i’m sorry i can’t give you a more definitive answer! https://t.co/MwCpmvZTxT",2020-02-16 04:23:11+00:00,False
 SAY IT LOUDER FOR THE PEOPLE IN THE BACK,2020-02-15 22:17:51+00:00,False
"they can be a good person with good intentions, but if their behavior is affecting you negatively, you deserve better. not every good person you meet is meant to be in your life.",2020-02-15 22:15:05+00:00,False
  hi there! please make sure you are following me so i can do your reading ☺️,2020-02-15 19:20:53+00:00,False
"  abundance is at the tip of your fingers, but at what cost? work/life balance is really stressed with the two of pentacles reversed. make sure that you are not giving too much in the name of perceived abundance. true abundance should make you feel good in all areas of your life! https://t.co/00mNZfOhAx",2020-02-15 19:19:35+00:00,False
 but remember to look up to see everything you have to be grateful for once in a while.,2020-02-15 19:15:09+00:00,False
